Species	AverageGrantham	SummOfAllGrantham	KnKs	MedianOfAllSyn	MedianOfAllNonsyn	FractionOfSyn	FractionOfNonsyn
Pseudorasbora parva	45.2	148	0.0769230769230769	23	3	0.928571428571429	0.0714285714285714
Pseudoxiphophorus bimaculatus	43.2222222222222	335.5	0.289473684210526	20	7	0.758813160987074	0.241186839012926
Pseudoxiphophorus jonesii	34.6	165	0.184210526315789	31	5	0.844444444444444	0.155555555555556
Pteromys volans	53.75	81	0.111111111111111	11	1	0.9	0.1
Pteronotropis hypselopterus	63.5277777777778	1399	0.39622641509434	55	22	0.716216216216216	0.283783783783784
Pteronotropis signipinnis	40.6060606060606	683.5	0.225	75	13	0.816666666666667	0.183333333333333
Pteronotus davyi	33	229	0.138888888888889	69	7	0.878048780487805	0.121951219512195
Pteronotus gymnonotus	32	36	0.3	5	2	0.75	0.25
Pteronotus parnellii	49.3055555555556	232	0.120879120879121	71	5	0.892156862745098	0.107843137254902
Pteronotus personatus	59.75	239	0.181818181818182	8	4	0.846153846153846	0.153846153846154
Pteronotus quadridens	70.75	58	0.0952380952380952	18	1	0.91304347826087	0.0869565217391304
Pteronotus rubiginosus	32	46	0.9	2	1	0.5	0.5
Pteronotus sp	85.7666666666667	264	0.211111111111111	10	4	0.818181818181818	0.181818181818182
Pteropus seychellensis	81	40.5	0.166666666666667	2	0.5	0.875	0.125
Ptychocheilus umpquae	42.5	0	0	2	0	1	0
Pungitius kaibarae	28.4	144	0.108108108108108	49	6	0.902439024390244	0.0975609756097561
Pungitius laevis	48.8	178	0.0885025062656642	39	4	0.918032786885246	0.0819672131147541
Pungitius pungitius	23	21	0.0521390374331551	10	1	0.944444444444444	0.0555555555555556
Pungitius sinensis	35.3333333333333	79	0.166666666666667	13	2	0.857142857142857	0.142857142857143
Pungitius tymensis	28.5	85	0.0971786833855799	14	3	0.90625	0.09375
Puntius semifasciolatus	37	90	0.177865612648221	9	3	0.833333333333333	0.166666666666667
Pycnonotus goiavier	38.25	223	0.1	55	5	0.909090909090909	0.0909090909090909
Pycnonotus jocosus	21	21	0.0666666666666667	4	1	0.9375	0.0625
Pycnonotus sinensis	21	21	0.285714285714286	3	1	0.777777777777778	0.222222222222222
Pycnonotus urostictus	22	59	0.166666666666667	23	2	0.857142857142857	0.142857142857143
Pygoscelis adeliae	39.5	56	0.333333333333333	3	1	0.732142857142857	0.267857142857143
Pyrocephalus rubinus	47	81	0.166666666666667	13	2	0.857142857142857	0.142857142857143
Quiscalus mexicanus	67	58	0.117647058823529	6	1	0.894736842105263	0.105263157894737
Rachycentron canadum	21	21	0.5	2	1	0.5	0.5
Rana catesbeiana	51	81	0.4	4	2	0.714285714285714	0.285714285714286
Rana yavapaiensis	58	58	0.333333333333333	2	1	0.75	0.25
Rangifer tarandus	29.25	21	0.125	7	1	0.888888888888889	0.111111111111111
Rastrelliger faughni	60	0	0	7	0	1	0
Rastrelliger kanagurta	47.1	49	0.222222222222222	4	1	0.777777777777778	0.222222222222222
Rattus exulans	22	43	0.25	5	2	0.8	0.2
Rattus rattus	52.3333333333333	138	0.242857142857143	6	3	0.75	0.25
Rattus tanezumi	21.5	63	0.21875	12	2	0.82051282051282	0.179487179487179
Regulus regulus	58	64	0.2	5	1	0.833333333333333	0.166666666666667
Reithrodontomys fulvescens	52.5555555555556	220	0.0978260869565217	34	4	0.910891089108911	0.0891089108910891
Reithrodontomys mexicanus	31.5714285714286	267	0.10655737704918	116	7	0.903703703703704	0.0962962962962963
Reithrodontomys sumichrasti	21	21	0.0740740740740741	22	1	0.931034482758621	0.0689655172413793
Relictus solitarius	33.3333333333333	23	0.142857142857143	9	1	0.866071428571429	0.133928571428571
Rhabdophis tigrinus	56.3246753246754	287	0.282608695652174	30.5	4	0.779661016949153	0.220338983050847
Rhacodactylus auriculatus	53.3333333333333	262	0.205128205128205	14.5	3	0.824542124542124	0.175457875457875
Rhinichthys osculus	21	21	0.0526315789473684	18	1	0.95	0.05
Rhinogobius brunneus	55.3690476190476	272	0.166666666666667	35	4	0.857142857142857	0.142857142857143
Rhinogobius giurinus	46.3333333333333	64	0.166666666666667	10	1	0.857142857142857	0.142857142857143
Rhinogobius nagoyae	52.3333333333333	293	0.106382978723404	41	5	0.903846153846154	0.0961538461538462
Rhinogobius rubromaculatus	39.8131313131313	334	0.169721767594108	50	8	0.854545454545454	0.145454545454545
Rhinolophus affinis	51.4166666666667	218	0.206896551724138	26	5	0.818181818181818	0.181818181818182
Rhinolophus arcuatus	58	58	0.0697674418604651	9	1	0.934782608695652	0.0652173913043478
Rhinolophus clivosus	22	43	0.04	49	2	0.961538461538462	0.0384615384615385
Rhinolophus cornutus	58	58	0.333333333333333	2	1	0.75	0.25
Rhinolophus macrotis	26.2	67	0.114285714285714	30	3	0.897435897435897	0.102564102564103
Rhinolophus pearsonii	43.8	268	0.111111111111111	48	6	0.9	0.1
Rhinolophus pusillus	21	63	0.222222222222222	8	2	0.818181818181818	0.181818181818182
Rhinolophus rouxii	54.5	233	0.0789473684210526	4	3	0.925925925925926	0.0740740740740741
Rhipidura cyaniceps	45.75	116.5	0.110576923076923	13.5	2	0.881944444444444	0.118055555555556
Rhipidura superciliaris	56	81	0.0563492063492063	34.5	1	0.946657183499289	0.0533428165007112
Rhodeus amarus	21	21	0.1	8	1	0.909090909090909	0.0909090909090909
Rhodeus atremius	47	234	0.266666666666667	13	6	0.789473684210526	0.210526315789474
Rhodeus notatus	22	44	0.133333333333333	12	2	0.882352941176471	0.117647058823529
Rhodeus ocellatus	31.1666666666667	175	0.0923076923076923	54	6	0.915373597517307	0.0846264024826928
Rhopocichla atriceps	32	96	0.0857142857142857	31	3	0.921052631578947	0.0789473684210526
Richardsonius balteatus	21	21	0.0526315789473684	18	1	0.95	0.05
Richardsonius egregius	21	21	0.0425724637681159	15	1	0.959166666666667	0.0408333333333333
Riparia riparia	21	0	0	3	0	1	0
Rodentia sp	50.5555555555556	623	0.0899470899470899	188	16	0.917073170731707	0.0829268292682927
Rousettus aegyptiacus	32.6666666666667	98	0.166666666666667	15	3	0.857142857142857	0.142857142857143
Rousettus leschenaultii	21	21	0.125	7	1	0.888888888888889	0.111111111111111
Rousettus madagascariensis	21	21	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Rutilus frisii	21	21	0.142857142857143	5	1	0.857142857142857	0.142857142857143
Ruvettus pretiosus	NA	0	0	3	0	1	0
Sabanejewia balcanica	21	10.5	0.03125	10	0.5	0.970588235294118	0.0294117647058824
Sacalia quadriocellata	50.9666666666667	219.5	0.235294117647059	25	5	0.80952380952381	0.19047619047619
Saimiri boliviensis	58	139	0.363636363636364	7	2	0.733333333333333	0.266666666666667
Saimiri sciureus	61.5555555555556	93.5	0.129032258064516	13.5	2	0.881881533101045	0.118118466898955
Salamandra salamandra	70.1666666666667	224	0.172413793103448	27	3	0.852941176470588	0.147058823529412
Salamandrella keyserlingii	49.3333333333333	53	0.166666666666667	5	1	0.846153846153846	0.153846153846154
Salangichthys microdon	21	0	0	5	0	1	0
Salanx ariakensis	21	21	0.142857142857143	9	1	0.875	0.125
Salmo salar	21	21	0.0625	2	1	0.888888888888889	0.111111111111111
Salmo trutta	41	32	0.117647058823529	8	1	0.888888888888889	0.111111111111111
Saltator maximus	56.875	433	0.4	15	7	0.714285714285714	0.285714285714286
Salvelinus malma	21	21	0.105555555555556	9	1	0.9	0.1
Sander vitreus	49.5	21	0.25	1	1	0.666666666666667	0.333333333333333
Sapajus apella	58	81	0.222222222222222	6	1	0.818181818181818	0.181818181818182
Sarcocheilichthys nigripinnis	25.4	100	0.103846153846154	22	3	0.902777777777778	0.0972222222222222
Sarcocheilichthys sinensis	21	42	0.111111111111111	19	2	0.9	0.1
Satanoperca jurupari	21	37	0.2	9	1	0.833333333333333	0.166666666666667
Saxicola torquata	53.6666666666667	222	0.128571428571429	34	5	0.886075949367089	0.113924050632911
Scarus ghobban	21	21	0.032258064516129	26	1	0.96875	0.03125
Scarus rubroviolaceus	99	49.5	0	3	0.5	0.9	0.1
Sceloporus aeneus	46.2857142857143	295	0.157894736842105	42	6	0.863636363636364	0.136363636363636
Sceloporus bicanthalis	48	102	0.1875	11	2	0.842105263157895	0.157894736842105
Sceloporus cowlesi	45.9583333333333	292	0.173913043478261	35	6	0.851851851851852	0.148148148148148
Sceloporus graciosus	44.2631578947368	606.5	0.219758532621314	63.5	14	0.819834581772784	0.180165418227216
Sceloporus occidentalis	53.8333333333333	217	0.111111111111111	44	5	0.9	0.1
Sceloporus scalaris	50.0909090909091	436	0.169230769230769	59	9	0.855263157894737	0.144736842105263
Sceloporus slevini	50.9222222222222	314	0.21875	30	6	0.82051282051282	0.179487179487179
Sceloporus tristichus	56.4615384615385	454	0.171428571428571	36	6	0.853658536585366	0.146341463414634
Sceloporus undulatus	53.1666666666667	750	0.216216216216216	69	16	0.822222222222222	0.177777777777778
Schismatogobius ampluvinculus	46	21	0.125	6	1	0.888888888888889	0.111111111111111
Schizopygopsis pylzovi	21	21	0.142857142857143	4	1	0.875	0.125
Schizopygopsis stoliczkai	21	21	0.111111111111111	6	1	0.9	0.1
Schizopygopsis thermalis	21	21	0.02	6	1	0.980392156862745	0.0196078431372549
Schizopygopsis younghusbandi	21	0	0	5	0	1	0
Schizothorax oconnori	21	0	0	5	0	1	0
Schizothorax plagiostomus	45	45	0	3	1	0.91304144884242	0.0869585511575803
Schizothorax prenanti	21	42	0.45	4	2	0.666666666666667	0.333333333333333
Schizothorax richardsonii	47	103	0.5	4	2	0.666666666666667	0.333333333333333
Schizothorax waltoni	58	0	0	6	0	1	0
Scincella lateralis	38	267	0.126760563380282	64	8	0.8875	0.1125
Sciurus lis	91.5	0	0	4	0	1	0
Sciurus vulgaris	58	0	0	4	0	1	0
Scleropages formosus	56.0227272727273	79	0.2	8	1	0.818181818181818	0.181818181818182
Scomber australasicus	59.5	0	0	3	0	1	0
Scomber colias	21	0	0	6	0	1	0
Scomber japonicus	21	21	0.0454545454545455	18	1	0.956521739130435	0.0434782608695652
Scomber scombrus	NA	0	0	4	0	1	0
Scomberomorus semifasciatus	21	21	0.333333333333333	2	1	0.75	0.25
Scombrops boops	NA	0	0	5	0	1	0
Scombrops gilberti	NA	0	0	5	0	1	0
Scophthalmus rhombus	26.5	32	0.333333333333333	4	1	0.75	0.25
Sebastiscus marmoratus	21	0	0	2	0	1	0
Seiurus aurocapilla	58	42	0.111111111111111	5	1	0.9	0.1
Semnopithecus entellus	55.925	1169	0.333333333333333	59	21	0.75	0.25
Seriola dumerili	22	21	0.225	6	1	0.788888888888889	0.211111111111111
Serranochromis macrocephalus	58	139	0.285714285714286	8	2	0.777777777777778	0.222222222222222
Setophaga petechia	54.375	194	0.333333333333333	8	3	0.75	0.25
Shinisaurus crocodilurus	70.5	517	0.363636363636364	19	7	0.733333333333333	0.266666666666667
Sicydium buscki	38.5	0	0	4	0	1	0
Sicydium punctatum	21	0	0	3	0	1	0
Siganus argenteus	184	0	0	4	0	1	0
Siganus canaliculatus	32	60	0.0670011148272018	3	1	0.932432432432432	0.0675675675675676
Siganus fuscescens	22	22	0.0909090909090909	9	1	0.909090909090909	0.0909090909090909
Siganus puellus	51	60	0.333333333333333	2	1	0.666666666666667	0.333333333333333
Siganus unimaculatus	30.75	22	0.333333333333333	3	1	0.75	0.25
Siganus virgatus	74	74	0.1	4	1	0.909090909090909	0.0909090909090909
Siganus vulpinus	22	43	0.5	3	2	0.666666666666667	0.333333333333333
Silurus asotus	45.5	146	0.173913043478261	27	3	0.85016835016835	0.14983164983165
Siniperca chuatsi	38	94	0.25	4	1	0.8	0.2
Siniperca scherzeri	41.9285714285714	232	0.119266055045872	51	5	0.892307692307692	0.107692307692308
Siphateles bicolor	21.4166666666667	82	0.3	6	3	0.769230769230769	0.230769230769231
Sistrurus catenatus	58	58	0.166666666666667	3	1	0.75	0.25
Sitta carolinensis	52	341	0.2	40	7	0.833333333333333	0.166666666666667
Snyderichthys copei	30	89	0.0731707317073171	4	2	0.923076923076923	0.0769230769230769
Solea senegalensis	74.7857142857143	319	1.5	2	3	0.4	0.6
Solea solea	61.5	144	0.25	7	2	0.8	0.2
Sorex araneus	58.6666666666667	0	0	6	0	1	0
Sorex asper	28	0	0	4	0	1	0
Sorex caecutiens	23.75	80	0.2	8	3	0.833333333333333	0.166666666666667
Sorex cinereus	21	42	0.0566037735849057	26	2	0.946428571428571	0.0535714285714286
Sorex cylindricauda	56	164	0.0563492063492063	35	2	0.945945945945946	0.0540540540540541
Sorex minutissimus	21	0	0	14	0	1	0
Sorex monticolus	22	22	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Sorex palustris	72.5	0	0	4	0	1	0
Sorex tundrensis	47.5	0	0	13	0	1	0
Sorex ugyunak	31.75	0	0	3	0	1	0
Sorex unguiculatus	21	21	0.0476190476190476	17	1	0.954545454545455	0.0454545454545455
Sphenodon punctatus	39.5	21	0.0298690671031097	8	1	0.962962962962963	0.037037037037037
Spinibarbus caldwelli	68.7777777777778	109	0.0909090909090909	19.5	1.5	0.912878787878788	0.0871212121212121
Squalidus argentatus	99	170	0.0714285714285714	16	2	0.933333333333333	0.0666666666666667
Squalidus chankaensis	21	21	0.111111111111111	8	1	0.9	0.1
Squalius pyrenaicus	21	21	0.153846153846154	7	1	0.866666666666667	0.133333333333333
Steatomys sp	64	68	0.2	6	1	0.833333333333333	0.166666666666667
Stenella attenuata	22	0	0	8	0	1	0
Stenella coeruleoalba	57	0	0	7	0	1	0
Stenella longirostris	34	0	0	5	0	1	0
Stigmochelys pardalis	94.6666666666667	207	0.157894736842105	18	3	0.863636363636364	0.136363636363636
Sturnella magna	21.3333333333333	21	0.0722996515679442	6	1	0.931818181818182	0.0681818181818182
Sturnira lilium	36.6666666666667	139	0.142857142857143	17	3	0.875	0.125
Sturnira parvidens	21	0	0	4	0	1	0
Sturnira tildae	58	65	0.25	5	1	0.8	0.2
Sturnus vulgaris	58	27	0	4	1	0.866071428571429	0.133928571428571
Suncus murinus	54.7117647058824	285	0.333333333333333	10	8	0.725	0.275
Sus barbatus	44.8333333333333	102	0.455533596837945	4	3	0.686567164179104	0.313432835820896
Sus scrofa	58	119	0.454545454545455	4	2	0.681818181818182	0.318181818181818
Sus scrofa_domesticus	48.8285714285715	156	0.303846153846154	12	3	0.75	0.25
Sylvia atricapilla	64.7083333333333	109	0.153947368421053	15.5	2	0.866600790513834	0.133399209486166
Sylviparus modestus	81	0	0	3	0	1	0
Symphalangus syndactylus	60.75	98	0.190909090909091	8	1	0.833333333333333	0.166666666666667
Symphysodon aequifasciata	44.2	101	0.333333333333333	10	3	0.75	0.25
Tachycineta bicolor	46	21	0.166666666666667	2	1	0.75	0.25
Takydromus amurensis	58	58	0.25	4	1	0.8	0.2
Takydromus septentrionalis	45.8333333333333	157	0.333333333333333	14	4	0.75	0.25
Talpa europaea	44.9090909090909	21	0.0769230769230769	21	1	0.928571428571429	0.0714285714285714
Talpa romana	65.35	155	0.190909090909091	15	2	0.833333333333333	0.166666666666667
Tamias dorsalis	41	23	0.0588235294117647	15	1	0.94281045751634	0.0571895424836601
Tamias minimus	81	162	0.0454545454545455	25	1	0.956521739130435	0.0434782608695652
Tamias quadrivittatus	47.125	309	0.22	34	7	0.819672131147541	0.180327868852459
Tamias senex	39.5	79	0.153846153846154	12	2	0.866666666666667	0.133333333333333
Tamias sibiricus	42.4285714285714	42	0.0714285714285714	12	1	0.932352941176471	0.0676470588235294
Tamiops maritimus	41.5	332	0.102803738317757	102	8	0.906779661016949	0.0932203389830508
Tanakia himantegus	56.3333333333333	275	0.0886075949367089	77	5	0.916666666666667	0.0833333333333333
Tanakia koreensis	38.6875	142	0.0821052631578947	29.5	2	0.922330097087379	0.0776699029126214
Tanakia lanceolata	28.7083333333333	126	0.0707142857142857	74	4	0.933333333333333	0.0666666666666667
Tanakia latimarginata	77.5	0	0	6	0	1	0
Tanakia limbata	36	164	0.101282051282051	39.5	4	0.908033826638478	0.0919661733615222
Tanichthys albonubes	51	207.5	0.081989247311828	63.5	4.5	0.923076923076923	0.0769230769230769
Tarentola mauritanica	51.5227272727273	463	0.35	47	11	0.740157480314961	0.259842519685039
Tarsius dentatus	46.7916666666667	187	0.170731707317073	31	4	0.851063829787234	0.148936170212766
Tarsius lariang	65.6666666666667	135	0.5	2	2	0.625	0.375
Telescopus fallax	52.8044871794872	337	0.137931034482759	53	7	0.878787878787879	0.121212121212121
Telestes muticellus	36.525	42	0.225	4	1	0.8	0.2
Telestes pleurobipunctatus	47.1666666666667	58	0.333333333333333	4	1	0.75	0.25
Telestes souffia	41	21	0.0454545454545455	20	1	0.956521739130435	0.0434782608695652
Tenualosa ilisha	21	0	0	5	0	1	0
Terapon jarbua	95	81	0.0294117647058824	12	1	0.941176470588235	0.0588235294117647
Terpsiphone paradisi	47.1666666666667	329	0.142857142857143	49	7	0.875	0.125
Terpsiphone viridis	58	81	0.0740740740740741	25	1	0.931034482758621	0.0689655172413793
Terrapene carolina	45.2222222222222	338	0.15843137254902	49	8	0.860859044162129	0.139140955837871
Terrapene mexicana	64.2403846153846	344	1	4	5	0.5	0.5
Testudo graeca	49.3333333333333	298	0.23240589198036	31	7	0.811422413793103	0.188577586206897
Testudo horsfieldii	35.2	140	0.444444444444444	9	4	0.692307692307692	0.307692307692308
Tetrapturus georgii	21	0	0	2	0	1	0
Thamnophis rufipunctatus	51.5	160	0.238095238095238	6	3	0.807692307692308	0.192307692307692
Thamnophis validus	33.6666666666667	43	0.25	5	1	0.792857142857143	0.207142857142857
Thermophis baileyi	58	58	0.2	4	1	0.833333333333333	0.166666666666667
Thoropa miliaris	57	276	0.166666666666667	21	5.5	0.845238095238095	0.154761904761905
Thrichomys laurenteus	73.4	129	0.5	2	2	0.666666666666667	0.333333333333333
Thryothorus nigricapillus	41	63	0.125	6.5	1	0.888888888888889	0.111111111111111
Thunnus alalunga	NA	0	0	3	0	1	0
Thunnus albacares	NA	0	0	3	0	1	0
Thunnus maccoyii	40.5	205	0.100371747211896	0	3	0	1
Thunnus obesus	21	0	0	10	0	1	0
Thunnus orientalis	33.5961538461539	226	0.5	5	4	0.625	0.375
Thunnus thynnus	21	21	0.0285714285714286	34	1	0.972222222222222	0.0277777777777778
Thylacinus cynocephalus	23	0	0	8	0	1	0
Thylamys elegans	49.125	81	0.0535714285714286	52	2	0.949152542372881	0.0508474576271186
Thylamys pallidior	44.1031746031746	336	0.170212765957447	37	6	0.854545454545454	0.145454545454545
Thylamys pusillus	26.5	58	0.0821917808219178	68	3	0.924050632911392	0.0759493670886076
Thylamys sponsorius	51	102	0.295833333333333	8	2	0.769230769230769	0.230769230769231
Thylamys venustus	50.3	246	0.148148148148148	36	6	0.870967741935484	0.129032258064516
Thymallus arcticus	21	21	0.03125	35	1	0.96875	0.03125
Thymallus grubii	21	21	0.04	28	1	0.961538461538462	0.0384615384615385
Tinca tinca	58	116	0.153846153846154	12	2	0.866666666666667	0.133333333333333
Todiramphus chloris	52.625	132	0.230769230769231	13	3	0.8125	0.1875
Tor putitora	73.85	220	1.5	1	3	0.333333333333333	0.666666666666667
Trachemys scripta	57.1863636363637	470	0.27027027027027	35	9	0.787234042553192	0.212765957446809
Trachidermus fasciatus	21	21	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Trachurus declivis	52.6666666666667	0	0	3	0	1	0
Trachurus novaezelandiae	21	21	0.0871212121212121	5	1	0.916666666666667	0.0833333333333333
Trachurus trachurus	63	88	0.0526315789473684	5	1	0.95	0.05
Trachypithecus phayrei	44.0769230769231	380	0.142857142857143	62	9	0.875	0.125
Trematomus bernacchii	57	22	0	3	1	0.75	0.25
Trematomus nicolai	55	64	0.333333333333333	5	2	0.75	0.25
Tribolodon hakonensis	21	21	0.0526315789473684	19	1	0.95	0.05
Trichiurus japonicus	21	0	0	6	0	1	0
Trichiurus lepturus_nanhaiensis	51	0	0	4	0	1	0
Trichomycterus areolatus	21.25	85	0.267948717948718	14	4	0.788676236044657	0.211323763955343
Trimeresurus albolabris	59.25	123	0.210526315789474	5	2	0.822222222222222	0.177777777777778
Trimeresurus gumprechti	21	21	0.024390243902439	40	1	0.976190476190476	0.0238095238095238
Triplophysa bleekeri	24.4444444444444	98	0.0535714285714286	81	3	0.949152542372881	0.0508474576271186
Triplophysa stenura	30.25	63	0.114285714285714	32	3	0.897435897435897	0.102564102564103
Trisopterus minutus	28	99.5	0.0538461538461538	61.5	4	0.912858351845975	0.0871416481540252
Triturus dobrogicus	51	84	0.414285714285714	4	2	0.7	0.3
Triturus karelinii	51.2380952380952	803	0.330128205128205	50	15	0.75	0.25
Troglodytes aedon	45.4	215	0.162162162162162	29	5	0.86046511627907	0.13953488372093
Trogon collaris	62.8	323	0.269230769230769	27	7	0.783783783783784	0.216216216216216
Trogon rufus	59	511	0.176470588235294	57	9	0.85	0.15
Trogon violaceus	64.3538461538461	614	0.2054890921886	51	9	0.828571428571429	0.171428571428571
Trogon viridis	46	126	0.0618622448979592	47	3	0.941176470588235	0.0588235294117647
Tropheus moorii	47	168.5	0.195238095238095	20	4	0.836666666666667	0.163333333333333
Tupaia belangeri	58	36	0.166666666666667	3	1	0.75	0.25
Turdus ignobilis	65.8333333333333	81	0.329710144927536	5.5	1	0.752049180327869	0.247950819672131
Turdus merula	58	81	0.218253968253968	7	1	0.818181818181818	0.181818181818182
Turdus philomelos	21.5	21	0.1	3.5	1	0.909090909090909	0.0909090909090909
Turdus poliocephalus	53.3333333333333	102	0.146428571428571	16	2	0.869565217391304	0.130434782608696
Turdus rufopalliatus	58	0	0	5	0	1	0
Tursiops aduncus	51	99	0.0909090909090909	21	2	0.916666666666667	0.0833333333333333
Tursiops truncatus	54.25	58	0.153846153846154	5	1	0.857142857142857	0.142857142857143
Tylototriton wenxianensis	48.875	287	0.224014336917563	27	6	0.815789473684211	0.184210526315789
Tympanocryptis cephalus	61.5227272727273	1470	0.430769230769231	61	25	0.698924731182796	0.301075268817204
Tympanocryptis tetraporophora	55.8823529411765	784	0.311111111111111	51	13	0.76271186440678	0.23728813559322
Typhlichthys subterraneus	52.4736842105263	715	0.254901960784314	51	13	0.796875	0.203125
Urocyon cinereoargenteus	51.125	42	0.105263157894737	4	1	0.9	0.1
Urosaurus nigricaudus	42.5	283.5	0.181818181818182	17.5	6	0.845299145299145	0.154700854700855
Urotrichus talpoides	29.6	148	0.0810810810810811	36	5	0.925	0.075
Ursus americanus	49.6666666666667	366	0.3	28	8	0.767441860465116	0.232558139534884
Ursus arctos	51	56	0.181818181818182	9	1	0.846153846153846	0.153846153846154
Ursus maritimus	81	81	0.267857142857143	2.5	1	0.788888888888889	0.211111111111111
Ursus spelaeus	52	74	0.222222222222222	7	1	0.807987711213518	0.192012288786482
Ursus thibetanus	45.3571428571428	102	0.162790697674419	11	2	0.86	0.14
Uta stansburiana	35	164.5	0.122200099552016	38	5	0.891106719367589	0.108893280632411
Varanus cumingi	82	231	0.166666666666667	19	3	0.857142857142857	0.142857142857143
Varanus gouldii	54.4901960784314	181	0.0952380952380952	19	4	0.91304347826087	0.0869565217391304
Varanus niloticus	59.7692307692308	564	0.375	29	7	0.727272727272727	0.272727272727273
Varanus nuchalis	81	81	0.111111111111111	6	1	0.9	0.1
Varanus salvator	56.8461538461538	280	0.225806451612903	24.5	5	0.813300142247511	0.186699857752489
Varecia variegata	75.5384615384615	549	0.407407407407407	23	7	0.710526315789474	0.289473684210526
Vipera berus	36.1666666666667	36	0.0769230769230769	9.5	1	0.928571428571429	0.0714285714285714
Vipera lotievi	21	21	0.111111111111111	8	1	0.9	0.1
Vipera renardi	43.8	149	0.277777777777778	13	3	0.782608695652174	0.217391304347826
Vipera ursinii	58	346	0.222222222222222	33	7	0.818181818181818	0.181818181818182
Vireo altiloquus	21.5	15	0.054093567251462	8	1	0.948684210526316	0.0513157894736842
Vireo atricapilla	58	46	0.142857142857143	4	1	0.875	0.125
Vireo bellii	21	21	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Vireo cassinii	NA	0	0	4	0	1	0
Vireo flavoviridis	44.3333333333333	341	0.176470588235294	49	8	0.847457627118644	0.152542372881356
Vireo gilvus	51.0318181818182	79	0.25	7	2	0.8	0.2
Vireo olivaceus	58.75	430	0.227272727272727	33	8	0.814814814814815	0.185185185185185
Vulpes lagopus	22	0	0	4	0	1	0
Vulpes vulpes	51	102	0.162280701754386	16	2	0.857142857142857	0.142857142857143
Xanthomixis zosterops	48	22	0.0416666666666667	21	1	0.96	0.04
Xantusia arizonae	76	21	0.0666666666666667	8	1	0.9375	0.0625
Xantusia riversiana	62.75	81	0.2	8	1	0.833333333333333	0.166666666666667
Xantusia vigilis	39	117	0.176470588235294	17	3	0.85	0.15
Xantusia wigginsi	66.875	243	0.0875	37	3	0.918032786885246	0.0819672131147541
Xenophallus umbratilis	23.5454545454545	193	0.25	40	9	0.8	0.2
Xerotyphlops vermicularis	52.5	376.5	0.328947368421053	28.5	7	0.751237623762376	0.248762376237624
Xiphias gladius	45	0	0	4	0	1	0
Zacco platypus	21	42	0.1	7	2	0.909090909090909	0.0909090909090909
Zamenis longissimus	55.25	81	0.666666666666667	2	2	0.5	0.5
Zanclus cornutus	22	21	0.25	2	1	0.666666666666667	0.333333333333333
Zapteryx exasperata	78.5	78.5	0.583333333333333	1	1	0.5	0.5
Zapus hudsonius	37.4444444444444	109	0.136363636363636	41	3	0.88	0.12
Zapus princeps	42.4117647058824	679	0.173913043478261	111	17	0.851851851851852	0.148148148148148
Zapus trinotatus	59.1	274	0.0819672131147541	51	3	0.924242424242424	0.0757575757575758
Zebrias zebrinus	21	0	0	5	0	1	0
Ziphius cavirostris	46	64	0.0952380952380952	9	1	0.909090909090909	0.0909090909090909
Zonosaurus madagascariensis	53.3333333333333	137	0.0631648936170213	50	2	0.94	0.06
Zootoca vivipara	45.375	363	0.293981481481482	15.5	8	0.77032967032967	0.22967032967033
Zosterops capensis	33.3333333333333	0	0	7	0	1	0
Zosterops flavifrons	21.25	42	0.0909090909090909	21	2	0.916666666666667	0.0833333333333333
Zosterops japonicus	44.3333333333333	266	0.116515837104072	50	6	0.894736842105263	0.105263157894737
Zosterops lateralis	43.5	46	0.0882352941176471	4	1	0.918918918918919	0.0810810810810811
Zosterops luteus	54.5	181	0.111111111111111	37	4	0.9	0.1
Zosterops montanus	21	21	0.142857142857143	12	1	0.875	0.125
Zosterops palpebrosus	47	93.5	0.141428571428571	16	2	0.87609649122807	0.12390350877193
Zosterops senegalensis	52	312	0.24390243902439	15	6	0.8	0.2
