Species	AverageGrantham	SummOfAllGrantham	KnKs	MedianOfAllSyn	MedianOfAllNonsyn	FractionOfSyn	FractionOfNonsyn
Nycticebus_bengalensis	1.25282503301174	5.04026723275268	0.4	9	4	0.714285714285714	0.285714285714286
Nycticebus_pygmaeus	1.1733024666599	2.83846337130334	0.4	4	2	0.714285714285714	0.285714285714286
Ochotona_collaris	0.664175530967537	1.99252659290261	0.6	6	3	0.625	0.375
Ochotona_curzoniae	1.03142222570532	3.16591723242242	0.217391304347826	18	3	0.819805194805195	0.180194805194805
Ochotona_hyperborea	0.430256900002777	0.860513800005554	0.0909090909090909	18	2	0.916666666666667	0.0833333333333333
Ochotona_princeps	0.879891335277447	1.98711879077582	0.0625	40	2	0.941176470588235	0.0588235294117647
Ochotona_rufescens	0.704985900778381	1.85021180715926	0.142857142857143	4	3	0.875	0.125
Ochotona_sp	0.897069125010038	9.94533675580309	0.0860215053763441	126	11	0.920792079207921	0.0792079207920792
Ochotona_thibetana	0.709726556871401	5.41759866985097	0.166666666666667	46	7	0.857142857142857	0.142857142857143
Odocoileus_virginianus	0.987319157729069	1.14392539092373	0.0666666666666667	17	1	0.936170212765957	0.0638297872340425
Odorrana_graminea	1.05993103872415	33.6700154091003	0.47887323943662	70	31	0.676190476190476	0.323809523809524
Odorrana_morafkai	0.989756271389212	1.44614019029968	0.105263157894737	11.5	2	0.904761904761905	0.0952380952380952
Odorrana_schmackeri	1.02096824348044	25.0999054860215	0.533333333333333	43	24	0.652173913043478	0.347826086956522
Oncorhynchus_keta	1.32674224706701	2.69495341040668	0.666666666666667	2	2	0.5	0.5
Oncorhynchus_kisutch	0.784112995956585	1.56822599191317	0.666666666666667	3	2	0.571428571428571	0.428571428571429
Oncorhynchus_masou_ishikawae	0.42430060098944	0.42430060098944	0.291666666666667	2	1	0.75	0.25
Oncorhynchus_mykiss	1.46100641703184	3.96561723806555	0.732142857142857	4	3	0.5	0.5
Oncorhynchus_nerka	0.42430060098944	0.42430060098944	0.166666666666667	4	1	0.857142857142857	0.142857142857143
Onychodactylus_fischeri	0.854221397620668	24.5004971132443	0.269063706563707	78	18	0.787234042553192	0.212765957446809
Onychodactylus_koreanus	1.31173314954316	3.05202575349554	0.148148148148148	20	2	0.870967741935484	0.129032258064516
Oplurus_cuvieri	0.42430060098944	0.42430060098944	0.0714285714285714	5	1	0.933333333333333	0.0666666666666667
Opsariichthys_bidens	0.730318374768686	2.52285395082077	0.0384615384615385	37	2	0.962962962962963	0.037037037037037
Opsariichthys_hainanensis	0.42430060098944	0.84860120197888	0.125	13	1	0.888888888888889	0.111111111111111
Opsariichthys_uncirostris	0.975555309851822	0	0	20	0	1	0
Orcinus_orca	0.847268990189805	0	0	3	0.5	0.98936170212766	0.0106382978723404
Oreochromis_niloticus	1.05249876295061	6.40395456111955	0.0784313725490196	86	7	0.927272727272727	0.0727272727272727
Orestias_agassizii	0.42430060098944	0.42430060098944	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Ornithorhynchus_anatinus	0.822951241684432	3.16050943029563	0.315789473684211	8	3	0.76	0.24
Orthotomus_sericeus	0.737137003131273	0	0	5	0	1	0
Oryzias_latipes	0.80936967724631	5.54453601960201	0.133333333333333	50	7	0.881889763779528	0.118110236220472
Oryzomys_texensis	0.45354878458662	0.42430060098944	0.0769230769230769	8	1	0.928571428571429	0.0714285714285714
Osmerus_mordax	1.18501285502131	0	0	5	0	1	0
Osteocephalus_buckleyi	0.682605999389127	3.41302999694564	0.107692307692308	46	5	0.902777777777778	0.0972222222222222
Osteocephalus_taurinus	0.90717508251313	6.28903084255	0.184210526315789	38	8	0.844444444444444	0.155555555555556
Osteochilus_salsburyi	1.12114731413851	0.42430060098944	0.225	2	1	0.8	0.2
Osteoglossum_bicirrhosum	1.14392539092373	0.42430060098944	0.25	3	1	0.788888888888889	0.211111111111111
Otonycteris_hemprichii	1.22098118641608	10.0852566776131	0.212864493996569	30	7	0.82089552238806	0.17910447761194
Otus_elegans	0.973282302363073	4.86641151181537	0.333333333333333	13	5	0.75	0.25
Ovis_ammon	1.02737509704773	2.05124002509587	0.125	12	2	0.888888888888889	0.111111111111111
Ovis_aries	1.14392539092373	0.42430060098944	0.0909090909090909	4	1	0.909090909090909	0.0909090909090909
Ovis_canadensis	1.23159611782887	1.92809814387877	0.333333333333333	5	2	0.714285714285714	0.285714285714286
Ovis_orientalis	1.02776948018539	0.911613569447055	0.111111111111111	7	1	0.9	0.1
Ovis_vignei	1.59769124050925	2.8912129018222	0.222222222222222	10	2	0.818181818181818	0.181818181818182
Oxyeleotris_lineolata	0.803552194302985	1.14392539092373	0.666666666666667	2	2	0.6	0.4
Oxyeleotris_selheimi	1.27023737939017	1.92914260748137	0.333333333333333	6	2	0.75	0.25
Pachycephala_graeffii	1.59769124050925	1.59769124050925	0.166666666666667	8	1	0.857142857142857	0.142857142857143
Pachycephala_macrorhyncha	1.0659003996425	14.99960186991	0.224747474747475	61	13	0.814814814814815	0.185185185185185
Pachycephala_philippinensis	1.07746065583654	4.76415696981822	0.230769230769231	15	4	0.8125	0.1875
Pachytriton_archospotus	0.902427673260674	4.13628828649778	0.411764705882353	13	5	0.707107843137255	0.292892156862745
Pachytriton_brevipes	0.912763377733158	9.40371251257103	0.292682926829268	39	11	0.763931104356636	0.236068895643364
Pachytriton_feii	0.984422271425909	4.36198968669308	0.16869918699187	6	3	0.833333333333333	0.166666666666667
Pachytriton_granulosus	1.04866727669338	7.27269240254923	0.259259259259259	25	7	0.794117647058823	0.205882352941176
Pachytriton_labiatus	0.995140545178353	6.46209659498926	0.318181818181818	36.5	8	0.758620689655172	0.241379310344828
Pachytriton_xanthospilos	1.05259788824684	8.61787851989662	0.236586493987049	44	10	0.806451612903226	0.193548387096774
Pagellus_acarne	1.27023737939017	1.27023737939017	0.00888906447534766	10	1	0.991150442477876	0.00884955752212389
Pagetopsis_macropterus	1.14395526942296	1.69453798037961	0.583333333333333	3	2	0.6	0.4
Pagothenia_borchgrevinki	1.27023737939017	0	0	2	0	1	0
Paguma_larvata	1.64888132522631	0	0	4	0	1	0
Pampus_argenteus	0.982293626493784	4.19416205011589	0.106870229007634	35	4	0.903448275862069	0.096551724137931
Pan_paniscus	1.0179325596949	1.14392539092373	0.25	5	1	0.8	0.2
Pan_troglodytes	1.11029069073907	1.59769124050925	0.2	8	2	0.833333333333333	0.166666666666667
Pandion_haliaetus	1.14392539092373	0.84860120197888	0.0513157894736842	21	1	0.95	0.05
Pangasius_pangasius	0.911613569447055	1.12114731413851	1	1	1	0.5	0.5
Panthera_leo	1.02287406167552	3.1953824810185	0.5	6	4	0.666666666666667	0.333333333333333
Panthera_pardus	1.01099592074935	2.45224874150147	0.136363636363636	21	3	0.88	0.12
Panthera_tigris	1.09203573999486	0.474813963568891	0.25	4	1	0.8	0.2
Pantodon_buchholzi	0.964019488235282	3.81926740357362	0.183206106870229	1	2	0.840764331210191	0.159235668789809
Papio_anubis	1.07719981985115	8.58272426869477	0.529411764705882	15	9	0.653846153846154	0.346153846153846
Papio_cynocephalus	1.08165835439748	19.7122915164882	0.512820512820513	39	18	0.661016949152542	0.338983050847458
Papio_hamadryas	1.52191571540446	1.59769124050925	0.267857142857143	6	1	0.777777777777778	0.222222222222222
Papio_ursinus	0.889894224967465	14.9888015530079	0.452380952380952	40	16	0.688524590163934	0.311475409836066
Parabramis_pekinensis	0.922730281306804	4.23650545338675	0.216666666666667	3	4	0.821917808219178	0.178082191780822
Paradoxornis_webbianus	0.42430060098944	0.42430060098944	0.0769230769230769	7.5	1	0.928571428571429	0.0714285714285714
Paradoxurus_hermaphroditus	1.02952054313332	1.80984154100397	0.112698412698413	50	2	0.898717948717949	0.101282051282051
Paralichthys_olivaceus	1.01099592074935	1.14392539092373	0.2	7	1.5	0.833333333333333	0.166666666666667
Paramisgurnus_dabryanus	1.0895917584123	2.80549952240069	0.108187134502924	12	2	0.9	0.1
Pararasbora_moltrechti	1.5008504414402	1.664719796242	0.285714285714286	4	1	0.666666666666667	0.333333333333333
Parus_major	0.904050460945633	3.05202575349554	0.25	22	3	0.8	0.2
Parus_monticolus	1.04712879864178	1.56822599191317	0.2	7	2	0.833333333333333	0.166666666666667
Parvoscincus_jimmymcguirei	0.839463409476805	4.6816617728648	0.127272727272727	49	5	0.887096774193548	0.112903225806452
Passer_domesticus	1.664719796242	1.664719796242	0.333333333333333	2	1	0.75	0.25
Passer_hispaniolensis	0.897554458352965	3.59021783341186	0.125	31	4	0.888888888888889	0.111111111111111
Passer_italiae	1.664719796242	1.664719796242	1	1	1	0.5	0.5
Pecari_tajacu	0.808889104708373	6.07694800520319	0.185185185185185	43	7	0.84375	0.15625
Pelodiscus_sinensis	1.36899868348852	3.1953824810185	0.118823529411765	20	2	0.892857142857143	0.107142857142857
Pelophylax_nigromaculatus	0.88593925010849	1.56822599191317	0.0294117647058824	75	2	0.971428571428571	0.0285714285714286
Perca_flavescens	0.887522724410627	4.31045042131036	0.408333333333333	12	3.5	0.705882352941177	0.294117647058824
Perccottus_glenii	0.616737269053085	0	0	14	0	1	0
Percina_burtoni	0.491745288094068	0	0	5	0	1	0
Percina_evides	0.640173829460664	1.99252659290261	0.103448275862069	29	2	0.90625	0.09375
Percina_phoxocephala	1.50638413427385	2.48575445287744	0.125	9	1	0.888888888888889	0.111111111111111
Percina_rex	0.427278750496109	0	0	4	0	1	0
Percina_uranidea	1.14392539092373	0	0	5	0	1	0
Percina_vigil	1.15637624253403	0	0	2	0	1	0
Periparus_elegans	0.902247860236703	5.41348716142022	0.343137254901961	31	7	0.739130434782609	0.260869565217391
Perisoreus_canadensis	0.748534299520746	0.42430060098944	0.0769230769230769	13.5	1	0.928571428571429	0.0714285714285714
Peromyscus_furvus	1.39040879485855	1.50379754288933	0.2	8	1	0.833333333333333	0.166666666666667
Peromyscus_guatemalensis	0.79962122937538	5.60482760022512	0.133333333333333	49	7	0.882352941176471	0.117647058823529
Peromyscus_keeni	1.27023737939017	1.27023737939017	0.183333333333333	7	1	0.845238095238095	0.154761904761905
Peromyscus_maniculatus	1.02664788770945	2.16166287100142	0.170212765957447	12	3	0.854545454545454	0.145454545454545
Peromyscus_melanophrys	1.36804668912517	0.42430060098944	0.0465367965367965	12	1	0.955533596837945	0.0444664031620553
Peromyscus_mexicanus	0.711263096458951	5.64995016535545	0.113924050632911	70	8	0.897727272727273	0.102272727272727
Peromyscus_pectoralis	0.989680413512946	1.64281380563958	0.0615384615384615	43	3	0.942028985507246	0.0579710144927536
Peromyscus_perfulvus	1.11734504768414	7.81973014402547	0.32	25	7	0.75	0.25
Peromyscus_polionotus	0.42430060098944	0.42430060098944	0.25	4	1	0.8	0.2
Peromyscus_sp	0.796719679406507	2.77774380946025	0.289915966386555	7	3	0.772727272727273	0.227272727272727
Peromyscus_truei	0.789887071080042	3.30084994348035	0.113636363636364	44	5	0.897959183673469	0.102040816326531
Petaurista_leucogenys	1.22160188237942	1.94572510905318	0.125	14	2	0.888888888888889	0.111111111111111
Petroica_boodang	0.667957085218247	0.84860120197888	0.0537135278514589	2	1	0.933333333333333	0.0666666666666667
Phaethornis_striigularis	1.14392539092373	1.56822599191317	0.666666666666667	3	2	0.6	0.4
Phasianus_colchicus	0.904050460945633	1.56822599191317	0.5	4	2	0.666666666666667	0.333333333333333
Pheugopedius_coraya	0.899174117977409	3.78693970752004	0.213636363636364	65	5	0.814814814814815	0.185185185185185
Philypnodon_grandiceps	0.43892469278803	0.84860120197888	0.0909090909090909	21	2	0.916666666666667	0.0833333333333333
Phoca_groenlandica	1.14392539092373	0	0	3	0	1	0
Phoca_largha	0.493362409053366	0.84860120197888	0.5	3	2	0.666666666666667	0.333333333333333
Phoca_vitulina	1.0225674248694	2.46691230083276	0.696969696969697	3	3	0.555555555555556	0.444444444444444
Phodopus_campbelli	0.427278750496109	0.854557500992217	0.142857142857143	19	2	0.875	0.125
Phodopus_roborovskii	0.892814343726076	2.39138469352868	0.5	4	3	0.666666666666667	0.333333333333333
Phodopus_sungorus	0.42430060098944	0.84860120197888	0.190909090909091	9	1	0.833333333333333	0.166666666666667
Phoenicolacerta_laevis	1.28516705420872	19.0347131673632	0.184210526315789	98	16	0.844444444444444	0.155555555555556
Phoxinus_phoxinus	0.664175530967537	1.14392539092373	0.3875	5	2	0.714285714285714	0.285714285714286
Phrynocephalus_helioscopus	1.0496369892572	10.9006592990414	0.302173913043478	43	9	0.764689265536723	0.235310734463277
Phrynocephalus_mystaceus	1.05066591402179	4.43422903124589	0.25	17	4	0.8	0.2
Phrynocephalus_przewalskii	0.868717183275555	3.03045215081611	0.205882352941176	17	4	0.829268292682927	0.170731707317073
Phrynocephalus_versicolor	1.27110746029811	12.0046919907153	0.296296296296296	28	10	0.771428571428571	0.228571428571429
Phylloscopus_cebuensis	0.42430060098944	0	0	14	0	1	0
Phylloscopus_trivirgatus	0.925590817417865	7.26182810630371	0.275	34	9	0.784313725490196	0.215686274509804
Phyllotis_xanthopygus	0.689848616131801	4.18299826433132	0.101010101010101	92	7	0.908256880733945	0.0917431192660551
Physeter_catodon	1.14392539092373	0.430256900002777	0.333333333333333	2	1	0.666666666666667	0.333333333333333
Piaya_cayana	0.42430060098944	0.84860120197888	0.0606060606060606	18	2	0.942857142857143	0.0571428571428571
Pica_pica	0.870723602200294	2.31597995139329	0.131884057971014	6	2	0.878177966101695	0.121822033898305
Picoides_pubescens	1.27702004682777	1.27702004682777	1	1	1	0.5	0.5
Pimelodella_chagresi	0.812320799021506	4.48849302916015	0.111111111111111	49	5	0.9	0.1
Pimephales_notatus	0.643921482891281	1.9765237956257	0.0833333333333333	15	3	0.923076923076923	0.0769230769230769
Pinicola_enucleator	0.790172305794448	0.21215030049472	0	10	0.5	0.961538461538462	0.0384615384615385
Pionus_menstruus	0.474813963568891	0.449557282279165	0.2	6	1	0.833333333333333	0.166666666666667
Pipistrellus_abramus	0.751261772812225	3.36364524594962	0.166666666666667	32	5	0.857142857142857	0.142857142857143
Pipistrellus_hesperidus	0.844194859185966	3.29222922088886	0.0722903225806452	25	3	0.932330827067669	0.0676691729323308
Pituophis_deppei	0.934912369658507	14.0221764929157	0.547727272727273	24	14	0.645161290322581	0.354838709677419
Pituophis_lineaticollis	0.883149533916272	4.89258488497626	1	5	6	0.5	0.5
Plagiodontia_aedium	0.921862065707587	7.71807385337015	0.259259259259259	27	8	0.794117647058823	0.205882352941176
Plagioscion_squamosissimus	1.27023737939017	1.27023737939017	0.0769230769230769	3	1	0.928571428571429	0.0714285714285714
Platypharodon_extremus	0.42430060098944	0	0	4	0	1	0
Plecotus_auritus	1.16319931474943	7.31656702760661	0.196153846153846	47	7.5	0.836021505376344	0.163978494623656
Plecotus_macrobullaris	1.00244178740408	2.87654934249091	0.2	13	3	0.825	0.175
Plectrophenax_nivalis	0.685920465290526	0.45354878458662	0.5	2	1	0.666666666666667	0.333333333333333
Plestiodon_brevirostris	1.05880687309218	23.4438632318351	0.227497749774977	99	22	0.814516129032258	0.185483870967742
Plestiodon_stimpsonii	1.09329258749824	3.98238876222707	0.178571428571429	27	4	0.848484848484849	0.151515151515152
Plethodon_cinereus	0.911613569447055	0.911613569447055	1	1	1	0.5	0.5
Plethodon_elongatus	1.1612832472179	2.96715252981784	0.333333333333333	7	3	0.75	0.25
Plethodon_metcalfi	1.01962291883284	48.289303869775	0.833333333333333	55	48	0.545454545454545	0.454545454545455
Plethodon_stormi	1.00786748222636	3.16591723242242	0.272727272727273	13	3	0.785714285714286	0.214285714285714
Pleurodeles_waltl	1.03333646501583	8.73236863457265	0.27027027027027	35	9	0.787234042553192	0.212765957446809
Podarcis_muralis	1.03750514633983	8.30004117071865	0.242424242424242	34	8	0.804878048780488	0.195121951219512
Poecile_montanus	0.427225419349158	0.42430060098944	0.204166666666667	3	1	0.830459770114943	0.169540229885057
Poecile_palustris	1.07787006280862	1.14392539092373	0.0789473684210526	37	1	0.926829268292683	0.0731707317073171
Poecile_varius	1.25465240497815	1.59769124050925	0.355575065847234	2	1	0.731182795698925	0.268817204301075
Poecilia_butleri	1.0895917584123	1.0895917584123	0.0217391304347826	23.5	1	0.976203807390817	0.0237961926091825
Poecilia_gillii	0.42430060098944	0.84860120197888	0.17156862745098	11	2	0.85	0.15
Poecilia_mexicana	0.902353323201347	1.69453798037961	0.166666666666667	10	2	0.857142857142857	0.142857142857143
Poecilia_reticulata	0.787091145463253	1.98123601169765	0.222222222222222	12	3	0.818181818181818	0.181818181818182
Poecilia_sphenops	2.80404095904464	0	0	3	0	1	0
Poeciliopsis_monacha	1.20437748409356	1.27023737939017	0.45	4	1	0.666666666666667	0.333333333333333
Poeciliopsis_turrubarensis	0.42430060098944	0	0	10	0	1	0
Polychrus_marmoratus	1.32559719197056	4.33390006981544	0.436507936507937	9	3	0.692307692307692	0.307692307692308
Polypterus_endlicherii	0.760625146440704	5.71919233396628	0.0952380952380952	123	8	0.91304347826087	0.0869565217391304
Pomatorhinus_horsfieldii	0.43892469278803	0.87784938557606	0.1	21	2	0.909090909090909	0.0909090909090909
Pomatorhinus_musicus	1.27023737939017	1.27023737939017	0.333333333333333	3	1	0.75	0.25
Pomatorhinus_ruficollis	0.964019193440157	1.664719796242	0.157894736842105	13	2	0.86038961038961	0.13961038961039
Pongo_abelii	1.20708138515695	1.44614019029968	0.142857142857143	7	1	0.875	0.125
Poropuntius_bolovenensis	0.865317032152695	1.0895917584123	0.333333333333333	3.5	1	0.75	0.25
Poropuntius_normani	0.646064320130393	0.84860120197888	0.25	8	2	0.8	0.2
Potorous_tridactylus	1.31931453916656	6.92007196230583	0.136651234567901	28.5	5	0.879777830864787	0.120222169135213
Presbytis_melalophos	1.08792995883265	17.272138097268	0.34	45	17	0.746268656716418	0.253731343283582
Prionace_glauca	0.916330798253731	0	0	3	0	1	0
Prionailurus_bengalensis	0.80290368688026	0.911613569447055	0.0689655172413793	14	1	0.933333333333333	0.0666666666666667
Prionailurus_viverrinus	1.15692984414324	9.9665579732549	0.3875	9	7	0.714285714285714	0.285714285714286
Prochilodus_lineatus	1.17746444366036	1.59769124050925	0.285714285714286	4	1	0.777777777777778	0.222222222222222
Prochilodus_nigricans	0.42430060098944	0	0	3	0	1	0
Procyon_lotor	1.01099592074935	1.85088978602185	0.181818181818182	12	2	0.84412955465587	0.15587044534413
Procypris_rabaudi	1.95438946988567	1.9969339498341	0.5	2	1	0.6	0.4
Proechimys_cuvieri	1.05629846064303	4.59250641745483	0.206896551724138	16	4	0.828571428571429	0.171428571428571
Propithecus_diadema	1.33270290256337	3.61968308200794	0.0857142857142857	34	3	0.921052631578947	0.0789473684210526
Propithecus_verreauxi	1.08868102534103	0.430256900002777	0.0821917808219178	11	1	0.923563777994158	0.0764362220058423
Proterorhinus_marmoratus	0.45354878458662	0.42430060098944	0.125	2	1	0.8	0.2
Proterorhinus_semilunaris	1.20786409701636	2.02199184149869	0.333333333333333	6	2	0.75	0.25
Protobothrops_flavoviridis	0.985242748883347	2.90076701542259	0.181818181818182	11	3	0.842141292442497	0.157858707557503
Protobothrops_jerdonii	0.962656493340216	4.47997981701459	0.193548387096774	24	4	0.837837837837838	0.162162162162162
Prunella_modularis	1.05014829346892	1.59769124050925	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Pseudogobio_esocinus	0.808311892966832	3.23324757186733	0.0581395348837209	76	4	0.945054945054945	0.0549450549450549
Pseudogobio_vaillanti	0.514253699731226	3.40631740594219	0.0800026123301985	87	6	0.925531914893617	0.074468085106383
Pseudois_nayaur	1.13460294693934	7.94222062857541	0.3	23	6	0.769230769230769	0.230769230769231
Pseudopungtungia_nigra	0.488744528698421	0	0	5	0	1	0
Pseudopungtungia_tenuicorpus	0.281985815246086	0	0	3	0	1	0
Pseudorasbora_parva	0.894848116600031	2.92700889401921	0.0769230769230769	23	3	0.928571428571429	0.0714285714285714
Pseudoxiphophorus_bimaculatus	0.855002886508051	6.63693889967701	0.289473684210526	20	7	0.758813160987074	0.241186839012926
Pseudoxiphophorus_jonesii	0.683687559814485	3.29489364446701	0.184210526315789	31	5	0.844444444444444	0.155555555555556
Pteromys_volans	1.06157943607782	1.59769124050925	0.111111111111111	11	1	0.9	0.1
Pteronotropis_hypselopterus	1.25331728607329	27.5731173131873	0.39622641509434	55	22	0.716216216216216	0.283783783783784
Pteronotropis_signipinnis	0.803801060352545	13.4793041483996	0.225	75	13	0.816666666666667	0.183333333333333
Pteronotus_davyi	0.65741295541548	4.57375174644867	0.138888888888889	69	7	0.878048780487805	0.121951219512195
Pteronotus_gymnonotus	0.626634662303323	0.706286416235526	0.3	5	2	0.75	0.25
Pteronotus_parnellii	0.975788036810743	4.59857118397599	0.120879120879121	71	5	0.892156862745098	0.107843137254902
Pteronotus_personatus	1.17605179992358	4.70420719969433	0.181818181818182	8	4	0.846153846153846	0.153846153846154
Pteronotus_quadridens	1.39271804214038	1.14392539092373	0.0952380952380952	18	1	0.91304347826087	0.0869565217391304
Pteronotus_rubiginosus	0.626634662303323	0.90709756917324	0.9	2	1	0.5	0.5
Pteronotus_sp	1.68774254667607	5.19196744732466	0.211111111111111	10	4	0.818181818181818	0.181818181818182
Pteropus_seychellensis	1.59769124050925	0.798845620254625	0.166666666666667	2	0.5	0.875	0.125
Ptychocheilus_umpquae	0.847268990189805	0	0	2	0	1	0
Pungitius_kaibarae	0.566430573242257	2.88000619157429	0.108108108108108	49	6	0.902439024390244	0.0975609756097561
Pungitius_laevis	0.964537159708367	3.54190420153737	0.0885025062656642	39	4	0.918032786885246	0.0819672131147541
Pungitius_pungitius	0.45354878458662	0.42430060098944	0.0521390374331551	10	1	0.944444444444444	0.0555555555555556
Pungitius_sinensis	0.706279527123017	1.56822599191317	0.166666666666667	13	2	0.857142857142857	0.142857142857143
Pungitius_tymensis	0.5674508454481	1.69267454002481	0.0971786833855799	14	3	0.90625	0.09375
Puntius_semifasciolatus	0.731620218072164	1.77056005322705	0.177865612648221	9	3	0.833333333333333	0.166666666666667
Pycnonotus_goiavier	0.762235539541445	4.43341123326395	0.1	55	5	0.909090909090909	0.0909090909090909
Pycnonotus_jocosus	0.42430060098944	0.42430060098944	0.0666666666666667	4	1	0.9375	0.0625
Pycnonotus_sinensis	0.42430060098944	0.42430060098944	0.285714285714286	3	1	0.777777777777778	0.222222222222222
Pycnonotus_urostictus	0.430256900002777	1.14249961525164	0.166666666666667	23	2	0.857142857142857	0.142857142857143
Pygoscelis_adeliae	0.784112995956585	1.0895917584123	0.333333333333333	3	1	0.732142857142857	0.267857142857143
Pyrocephalus_rubinus	0.93433022395485	1.59769124050925	0.166666666666667	13	2	0.857142857142857	0.142857142857143
Quiscalus_mexicanus	1.32053778914659	1.14392539092373	0.117647058823529	6	1	0.894736842105263	0.105263157894737
Rachycentron_canadum	0.42430060098944	0.42430060098944	0.5	2	1	0.5	0.5
Rana_catesbeiana	1.01099592074935	1.59769124050925	0.4	4	2	0.714285714285714	0.285714285714286
Rana_yavapaiensis	1.14392539092373	1.14392539092373	0.333333333333333	2	1	0.75	0.25
Rangifer_tarandus	0.576051146974852	0.42430060098944	0.125	7	1	0.888888888888889	0.111111111111111
Rastrelliger_faughni	1.18280378761653	0	0	7	0	1	0
Rastrelliger_kanagurta	0.930680140425249	0.986724818106733	0.222222222222222	4	1	0.777777777777778	0.222222222222222
Rattus_exulans	0.430256900002777	0.854557500992217	0.25	5	2	0.8	0.2
Rattus_rattus	1.03083822611169	2.72827825773422	0.242857142857143	6	3	0.75	0.25
Rattus_tanezumi	0.431612646888735	1.27290180296832	0.21875	12	2	0.82051282051282	0.179487179487179
Regulus_regulus	1.14392539092373	1.27023737939017	0.2	5	1	0.833333333333333	0.166666666666667
Reithrodontomys_fulvescens	1.03793414221196	4.33930787194223	0.0978260869565217	34	4	0.910891089108911	0.0891089108910891
Reithrodontomys_mexicanus	0.630231466917727	5.30006019478419	0.10655737704918	116	7	0.903703703703704	0.0962962962962963
Reithrodontomys_sumichrasti	0.42430060098944	0.42430060098944	0.0740740740740741	22	1	0.931034482758621	0.0689655172413793
Relictus_solitarius	0.664175530967537	0.45354878458662	0.142857142857143	9	1	0.866071428571429	0.133928571428571
Rhabdophis_tigrinus	1.10822028712974	5.64886006606335	0.282608695652174	30.5	4	0.779661016949153	0.220338983050847
Rhacodactylus_auriculatus	1.05530574414081	5.19141771575605	0.205128205128205	14.5	3	0.824542124542124	0.175457875457875
Rhinichthys_osculus	0.42430060098944	0.42430060098944	0.0526315789473684	18	1	0.95	0.05
Rhinogobius_brunneus	1.09405380859869	5.37144100809415	0.166666666666667	35	4	0.857142857142857	0.142857142857143
Rhinogobius_giurinus	0.911997254769097	1.27023737939017	0.166666666666667	10	1	0.857142857142857	0.142857142857143
Rhinogobius_nagoyae	1.03667370167884	5.79574160908359	0.106382978723404	41	5	0.903846153846154	0.0961538461538462
Rhinogobius_rubromaculatus	0.788195154577247	6.59183920352434	0.169721767594108	50	8	0.854545454545454	0.145454545454545
Rhinolophus_affinis	1.01864680717731	4.29707892350028	0.206896551724138	26	5	0.818181818181818	0.181818181818182
Rhinolophus_arcuatus	1.14392539092373	1.14392539092373	0.0697674418604651	9	1	0.934782608695652	0.0652173913043478
Rhinolophus_clivosus	0.430256900002777	0.854557500992217	0.04	49	2	0.961538461538462	0.0384615384615385
Rhinolophus_cornutus	1.14392539092373	1.14392539092373	0.333333333333333	2	1	0.75	0.25
Rhinolophus_macrotis	0.52295445448363	1.33591417043649	0.114285714285714	30	3	0.897435897435897	0.102564102564103
Rhinolophus_pearsonii	0.870898984109238	5.31422106238755	0.111111111111111	48	6	0.9	0.1
Rhinolophus_pusillus	0.42430060098944	1.27290180296832	0.222222222222222	8	2	0.818181818181818	0.181818181818182
Rhinolophus_rouxii	1.08161705160087	4.60427831185285	0.0789473684210526	4	3	0.925925925925926	0.0740740740740741
Rhipidura_cyaniceps	0.908835099635547	2.30389338362095	0.110576923076923	13.5	2	0.881944444444444	0.118055555555556
Rhipidura_superciliaris	1.10715913482868	1.59769124050925	0.0563492063492063	34.5	1	0.946657183499289	0.0533428165007112
Rhodeus_amarus	0.42430060098944	0.42430060098944	0.1	8	1	0.909090909090909	0.0909090909090909
Rhodeus_atremius	0.926201602683095	4.60795531348955	0.266666666666667	13	6	0.789473684210526	0.210526315789474
Rhodeus_notatus	0.43892469278803	0.87784938557606	0.133333333333333	12	2	0.882352941176471	0.117647058823529
Rhodeus_ocellatus	0.620154417841538	3.49334778016797	0.0923076923076923	54	6	0.915373597517307	0.0846264024826928
Rhopocichla_atriceps	0.634694298458848	1.90408289537654	0.0857142857142857	31	3	0.921052631578947	0.0789473684210526
Richardsonius_balteatus	0.42430060098944	0.42430060098944	0.0526315789473684	18	1	0.95	0.05
Richardsonius_egregius	0.42430060098944	0.42430060098944	0.0425724637681159	15	1	0.959166666666667	0.0408333333333333
Riparia_riparia	0.42430060098944	0	0	3	0	1	0
Rodentia_sp	0.997358525915165	12.3137908974869	0.0899470899470899	188	16	0.917073170731707	0.0829268292682927
Rousettus_aegyptiacus	0.646064320130393	1.93819296039118	0.166666666666667	15	3	0.857142857142857	0.142857142857143
Rousettus_leschenaultii	0.42430060098944	0.42430060098944	0.125	7	1	0.888888888888889	0.111111111111111
Rousettus_madagascariensis	0.42430060098944	0.42430060098944	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Rutilus_frisii	0.42430060098944	0.42430060098944	0.142857142857143	5	1	0.857142857142857	0.142857142857143
Ruvettus_pretiosus	NA	0	0	3	0	1	0
Sabanejewia_balcanica	0.42430060098944	0.21215030049472	0.03125	10	0.5	0.970588235294118	0.0294117647058824
Sacalia_quadriocellata	1.00424415567973	4.31427793052806	0.235294117647059	25	5	0.80952380952381	0.19047619047619
