"Gene" "Species" "DnDs"
"3923" "CytB" "Rhinolophus_clivosus" 0.0492704820051426
"3924" "CytB" "Rhinolophus_cornutus" 0.0258890499574593
"3925" "CytB" "Rhinolophus_darlingi" 0.0443577442799329
"3926" "CytB" "Rhinolophus_fumigatus" 0.0243459878880063
"3927" "CytB" "Rhinolophus_luctus" 0.0326619947650538
"3928" "CytB" "Rhinolophus_macrotis" 0.0527623561530151
"3929" "CytB" "Rhinolophus_monoceros" 0.0295787807397306
"3930" "CytB" "Rhinolophus_pearsonii" 0.0336891729398501
"3931" "CytB" "Rhinolophus_pusillus" 0.0251214323880593
"3932" "CytB" "Rhinolophus_rex" 0.0484948204572523
"3933" "CytB" "Rhinolophus_rouxii" 0.0490684277303833
"3934" "CytB" "Rhinolophus_sinicus" 0.0548610219372157
"3935" "CytB" "Rhinophylla_pumilio" 0.0423373013665795
"3939" "CytB" "Rhinopithecus_bieti" 0.153157087422776
"3942" "CytB" "Rhipidura_javanica" 0.0607662788127373
"3945" "CytB" "Rhodeus_amarus" 0.0188802562844974
"3946" "CytB" "Rhodeus_atremius" 0.0714726442322085
"3948" "CytB" "Rhodeus_fangi" 0.0123009832551795
"3949" "CytB" "Rhodeus_notatus" 0.0429063469766881
"3951" "CytB" "Rhodeus_ocellatus_kurumeus" 0.0447376334541217
"3953" "CytB" "Rhodeus_ocellatus" 0.0232156991730869
"3955" "CytB" "Rhodeus_sericeus" 0.0414106700264491
"3956" "CytB" "Rhodeus_sinensis" 0.0242875734145456
"3957" "CytB" "Rhombomys_opimus" 0.416003635151026
"3958" "CytB" "Rhopocichla_atriceps" 0.0344043248709462
"3967" "CytB" "Rhynchonycteris_naso" 0.0405990449946148
"3968" "CytB" "Richardsonius_balteatus" 0.0137406840008189
"3969" "CytB" "Richardsonius_egregius" 0.00805404802528575
"3972" "CytB" "Rousettus_aegyptiacus" 0.0371204147634854
"3973" "CytB" "Rousettus_leschenaultii" 0.0133083633142712
"3974" "CytB" "Rousettus_madagascariensis" 0.19428984267928
"3976" "CytB" "Rupicapra_pyrenaica" 0.0792445748596616
"3977" "CytB" "Rupicapra_rupicapra" 0.12972123079057
"3978" "CytB" "Rutilus_frisii" 0.0174444550400197
"3979" "CytB" "Ruvettus_pretiosus" 0.0136181712004948
"3981" "CytB" "Sacalia_bealei" 0.0676657569441869
"3982" "CytB" "Sacalia_quadriocellata" 0.0891738969459276
"3983" "CytB" "Saccopteryx_leptura" 0.0189586634162285
"3984" "CytB" "Saiga_tatarica" 0
"3986" "CytB" "Saimiri_boliviensis" 0.0838550573057492
"3989" "CytB" "Saimiri_sciureus" 0.368897188825541
"3991" "CytB" "Salamandra_salamandra" 0.0344048637524434
"4000" "CytB" "Salamandrella_keyserlingii" 0.0320897074213565
"4007" "CytB" "Salangichthys_microdon" 0
"4008" "CytB" "Salanx_ariakensis" 0
"4010" "CytB" "Salanx_cuvieri" 0.00592085547997155
"4014" "CytB" "Salmo_salar" 0.00438319594065792
"4021" "CytB" "Salmo_trutta" 0
"4026" "CytB" "Saltator_coerulescens" 0.0386997605802991
"4027" "CytB" "Saltator_maximus" 0.0330158685296992
"4029" "CytB" "Salvelinus_alpinus" 0.00979513069849307
"4030" "CytB" "Salvelinus_curilus" 0
"4032" "CytB" "Salvelinus_leucomaenis" 0.00384769693615784
"4033" "CytB" "Salvelinus_malma" 0.00257286112467784
"4034" "CytB" "Salvelinus_taranetzi" 0
"4035" "CytB" "Sander_lucioperca" 0.0100415335677474
"4039" "CytB" "Sander_vitreus" 0.0109705761189684
"4044" "CytB" "Sapajus_apella" 0.141360638240702
"4045" "CytB" "Sarcocheilichthys_nigripinnis" 0.0124980522715914
"4046" "CytB" "Sarcocheilichthys_parvus" 0.0169075257708529
"4049" "CytB" "Sarcocheilichthys_sinensis" 0.0128169051891667
"4051" "CytB" "Sarcocheilichthys_variegatus_microoculus" 0.0166706210676016
"4056" "CytB" "Sarda_sarda" 0.00662572336680857
"4057" "CytB" "Sardina_pilchardus" 0.00796553540803877
"4058" "CytB" "Sardinella_maderensis" 0.0101952661418051
"4067" "CytB" "Scapanulus_oweni" 0.0388162295571996
"4072" "CytB" "Scaphirhynchus_platorynchus" 0.0182528968221311
"4076" "CytB" "Scartelaos_histophorus" 0.0169971413632373
"4082" "CytB" "Sceloporus_arenicolus" 0.0629334780423233
"4085" "CytB" "Sceloporus_graciosus" 0.0487671197385683
"4092" "CytB" "Schedophilus_velaini" 0.0283129101143507
"4096" "CytB" "Schismatogobius_ampluvinculus" 0.0219977518879705
"4104" "CytB" "Schizopygopsis_malacanthus" 0.00808752488874574
"4112" "CytB" "Schizopygopsis_pylzovi" 0.0387847050538493
"4114" "CytB" "Schizopygopsis_stoliczkai" 0.00840025983038274
"4115" "CytB" "Schizopygopsis_thermalis" 0.00375465389224728
"4117" "CytB" "Schizopygopsis_younghusbandi" 0.00630603427091624
"4119" "CytB" "Schizothorax_biddulphi" 0.0120115469158979
"4121" "CytB" "Schizothorax_esocinus" 0.147053202561085
"4122" "CytB" "Schizothorax_kozlovi" 0.0353463351930168
"4123" "CytB" "Schizothorax_labiatus" 0
"4126" "CytB" "Schizothorax_lantsangensis" 0.0235992984165663
"4127" "CytB" "Schizothorax_macropogon" 0.0125749970526912
"4128" "CytB" "Schizothorax_oconnori" 0.021956277710483
"4131" "CytB" "Schizothorax_plagiostomus" 0.044338547689583
"4135" "CytB" "Schizothorax_prenanti" 0.0390602397771174
"4138" "CytB" "Schizothorax_pseudoaksaiensis" 0.0762087759367346
"4141" "CytB" "Schizothorax_richardsonii" 0.0113177841792357
"4144" "CytB" "Schizothorax_waltoni" 0.0190805238620678
"4146" "CytB" "Schizothorax_wangchiachii" 0.0176391781682775
"4147" "CytB" "Scincella_lateralis" 0.0314425605356251
"4148" "CytB" "Sciurus_lis" 0.00639562706709375
"4153" "CytB" "Sciurus_vulgaris" 0.0133134629461078
"4162" "CytB" "Scleropages_formosus" 0.512613325286141
"4170" "CytB" "Scomber_australasicus" 0.0303257274117224
"4172" "CytB" "Scomber_colias" 0.0210891824925625
"4174" "CytB" "Scomber_japonicus" 0.0292087086856151
"4175" "CytB" "Scomber_scombrus" 0.0336536537701211
"4176" "CytB" "Scomberomorus_commerson" 0.0329337852698991
"4186" "CytB" "Scomberomorus_niphonius" 0
"4193" "CytB" "Scombrops_boops" 0.020771272766654
"4194" "CytB" "Scombrops_gilberti" 0.0332984917590556
"4196" "CytB" "Scotophilus_viridis" 0.0527761908015303
"4199" "CytB" "Sebastiscus_marmoratus" 0.0118277838981203
"4201" "CytB" "Semnopithecus_entellus" 0.0761866287956929
"4202" "CytB" "Seriola_dumerili" 0
"4203" "CytB" "Seriola_rivoliana" 0.0193985636108528
"4205" "CytB" "Serranus_cabrilla" 0.0152936366196863
"4206" "CytB" "Serranus_hepatus" 0
"4207" "CytB" "Setophaga_coronata" 0.0219556115016196
"4212" "CytB" "Shinisaurus_crocodilurus" 0.173360724293932
"4213" "CytB" "Sibynophis_chinensis" 0.0934648070783442
"4214" "CytB" "Sibynophis_collaris" 0.0419738724484595
"4218" "CytB" "Siganus_argenteus" 0.00905460591603267
"4219" "CytB" "Siganus_canaliculatus" 0.00196141541410255
"4220" "CytB" "Siganus_fuscescens" 0.00546960128553933
"4221" "CytB" "Siganus_guttatus" 0.00245082749795389
"4222" "CytB" "Siganus_puellus" 0.0068818497459891
"4223" "CytB" "Siganus_unimaculatus" 0.146998111090926
"4224" "CytB" "Siganus_virgatus" 0.0127176462230978
"4225" "CytB" "Siganus_vulpinus" 0.0104740071326598
"4228" "CytB" "Silurus_asotus" 0.0320639154908643
"4232" "CytB" "Sinibotia_robusta" 0.192584627831016
"4238" "CytB" "Siniperca_chuatsi" 0.0316600725892747
"4243" "CytB" "Siniperca_knerii" 0.0331534045165851
"4249" "CytB" "Siniperca_scherzeri" 0.0253912681229194
"4255" "CytB" "Siniperca_undulata" 0.0346174483290633
"4256" "CytB" "Sinogastromyzon_puliensis" 0.0102016935950186
"4261" "CytB" "Snyderichthys_copei" 0.0353275279898134
"4262" "CytB" "Solea_senegalensis" 0.584151222632163
"4263" "CytB" "Solea_solea" 0.095521639608643
"4264" "CytB" "Sorex_araneus" 0.0106190537867833
"4265" "CytB" "Sorex_asper" 0.0167855840360926
"4266" "CytB" "Sorex_bedfordiae" 0.0144600344495526
"4267" "CytB" "Sorex_caecutiens" 0.011297391979739
"4268" "CytB" "Sorex_cinereus" 0.0193951958346243
"4269" "CytB" "Sorex_cylindricauda" 0.0210511650597436
"4270" "CytB" "Sorex_minutissimus" 0.0123106292711708
"4271" "CytB" "Sorex_monticolus" 0.0267872896060281
"4272" "CytB" "Sorex_palustris" 0.048611192307071
"4273" "CytB" "Sorex_tundrensis" 0.0107754609075336
"4274" "CytB" "Sorex_ugyunak" 0.0222149139888973
"4275" "CytB" "Sorex_unguiculatus" 0.0155532199643504
"4276" "CytB" "Sotalia_guianensis" 0.0485789713151406
"4278" "CytB" "Sparus_aurata" 0.487336745879906
"4279" "CytB" "Spheniscus_demersus" 0.163339502090263
"4280" "CytB" "Spheniscus_humboldti" 0.066410160743867
"4292" "CytB" "Sphoeroides_pachygaster" 0.0172563539213977
"4293" "CytB" "Spicara_maena" 0.013188132170636
"4294" "CytB" "Spicara_smaris" 0.010916086886951
"4295" "CytB" "Spinibarbus_caldwelli" 0.0275227159342115
"4296" "CytB" "Spinibarbus_denticulatus" 0.0358824897698739
"4298" "CytB" "Sprattus_sprattus" 0.0121215735158225
"4299" "CytB" "Squalidus_argentatus" 0.00230911406722066
"4300" "CytB" "Squalidus_chankaensis" 0.00908903513930561
"4301" "CytB" "Squalidus_japonicus" 0.0184901344687169
"4306" "CytB" "Squaliobarbus_curriculus" 0.00351993446054754
"4313" "CytB" "Squalius_carolitertii" 0.0181428900456855
"4314" "CytB" "Squalius_cephalus" 0.0177737692163005
"4315" "CytB" "Squalius_lucumonis" 0.0245947785571279
"4316" "CytB" "Squalius_pyrenaicus" 0.0064330108914066
"4319" "CytB" "Stachyris_ruficeps" 0.0382351354816359
"4328" "CytB" "Stenella_attenuata" 0.0771069514148979
"4335" "CytB" "Stenella_coeruleoalba" 0
"4340" "CytB" "Stenella_longirostris" 0.0347439185371906
"4343" "CytB" "Stenodus_leucichthys" 0.00511051486135746
"4345" "CytB" "Stigmochelys_pardalis" 0.101928603691452
"4347" "CytB" "Stiphrornis_sanghensis" 0.0471707100026143
"4348" "CytB" "Sturnella_magna" 0.0297075372869461
"4350" "CytB" "Sturnella_neglecta" 0.0308935723747514
"4352" "CytB" "Sturnira_erythromos" 0.0230213451884858
"4353" "CytB" "Sturnira_lilium" 0.0259427699605949
"4354" "CytB" "Sturnira_luisi" 0.0356620017004065
"4355" "CytB" "Sturnira_magna" 0.0494888936165028
"4356" "CytB" "Sturnira_parvidens" 0.0312664044308174
"4357" "CytB" "Sturnira_tildae" 0.0279144084352728
"4360" "CytB" "Suncus_murinus" 0.0215325918123886
"4362" "CytB" "Sus_barbatus" 0.0786009343008483
"4363" "CytB" "Sus_celebensis" 0.0471448851948068
"4368" "CytB" "Sus_scrofa_domesticus" 0.0803688275000459
"4380" "CytB" "Sus_scrofa" 0.0325025510953628
"4387" "CytB" "Sus_verrucosus" 0.0633719742934143
"4390" "CytB" "Sylviparus_modestus" 0.0372538857487231
"4395" "CytB" "Symphalangus_syndactylus" 0.0795279588229814
"4401" "CytB" "Symphysodon_aequifasciata" 0.216416768037578
"4403" "CytB" "Syngnathus_schlegeli" 0.0273878191163989
"4404" "CytB" "Syngnathus_typhle" 0.0319540640887078
"4405" "CytB" "Synodontis_sp" 0.0362197770656578
"4406" "CytB" "Syrmaticus_ellioti" 0.0373116469607651
"4408" "CytB" "Syrmaticus_humiae" 0.0866865762283894
"4410" "CytB" "Tachyoryctes_splendens" 0.0371951447248705
"4412" "CytB" "Taeniopygia_guttata" 0.0394493761265717
"4418" "CytB" "Takifugu_fasciatus" 0.233322165477877
"4422" "CytB" "Takifugu_flavidus" 0.128764159591199
"4426" "CytB" "Takifugu_niphobles" 0.0127236089736705
"4427" "CytB" "Takifugu_oblongus" 0
"4433" "CytB" "Takifugu_rubripes" 0.0511628262176934
"4438" "CytB" "Takifugu_stictonotus" 0.289717308188244
"4439" "CytB" "Takifugu_xanthopterus" 0.183771945341274
"4440" "CytB" "Takydromus_amurensis" 0.0423364854094272
"4441" "CytB" "Takydromus_septentrionalis" 0.0556682484592469
"4442" "CytB" "Takydromus_tachydromoides" 0.0472549887524263
"4443" "CytB" "Talpa_europaea" 0.0264147877796264
"4444" "CytB" "Talpa_romana" 0.0233744080304887
"4445" "CytB" "Tamandua_tetradactyla" 0.0726496356300304
"4447" "CytB" "Tamias_amoenus" 0.0295870666305051
"4457" "CytB" "Tamias_dorsalis" 0.0127834170625819
"4461" "CytB" "Tamias_minimus" 0.0323442210763238
"4469" "CytB" "Tamias_senex" 0.030697362746765
"4471" "CytB" "Tamias_sibiricus" 0.022248006303871
"4472" "CytB" "Tamias_striatus" 0.0287567650972415
"4477" "CytB" "Tamiops_maritimus" 0.022087492992695
"4478" "CytB" "Tamiops_swinhoei" 0.0165240168380069
"4479" "CytB" "Tanakia_himantegus" 0.0139307253186368
"4480" "CytB" "Tanakia_koreensis" 0.0130382069891803
"4481" "CytB" "Tanakia_lanceolata" 0.0153813458073629
"4482" "CytB" "Tanakia_latimarginata" 0.010570478217413
"4483" "CytB" "Tanakia_limbata" 0.00643839844629163
"4484" "CytB" "Tangara_cyanicollis" 0.040790815868018
"4485" "CytB" "Tanichthys_albonubes" 0.012870735284335
"4486" "CytB" "Tapirus_indicus" 0.0528821937191296
"4492" "CytB" "Tarentola_mauritanica" 0.125228617845247
"4499" "CytB" "Tarsius_dentatus" 0.0522640533954593
"4500" "CytB" "Tarsius_lariang" 0.0595803247044799
"4501" "CytB" "Tarsius_wallacei" 0.0371861793698902
"4502" "CytB" "Telescopus_fallax" 0.0594147224920862
"4503" "CytB" "Telestes_muticellus" 0.0333175337474567
"4504" "CytB" "Telestes_pleurobipunctatus" 0.0271135790457665
"4505" "CytB" "Telestes_souffia" 0.0224419602350024
"4506" "CytB" "Telmatobius_chusmisensis" 0.560863092700641
"4508" "CytB" "Tenualosa_ilisha" 0.0118311025531491
"4509" "CytB" "Terapon_jarbua" 0.0155431051893433
"4513" "CytB" "Terrapene_carolina" 0.107375016213389
"4514" "CytB" "Terrapene_mexicana" 0.0982694908690866
"4515" "CytB" "Testudo_graeca" 0.0952684337485408
"4516" "CytB" "Testudo_horsfieldii" 0.224256034264931
"4519" "CytB" "Tetraogallus_himalayensis" 0.0503592156858783
"4528" "CytB" "Thamnophis_validus" 0.0598534721591593
"4530" "CytB" "Thermophis_baileyi" 0.0741652657756886
"4533" "CytB" "Thorichthys_meeki" 0.0293244421097155
"4535" "CytB" "Thrichomys_laurenteus" 0.0515804623745262
"4539" "CytB" "Thunnus_alalunga" 0
"4546" "CytB" "Thunnus_albacares" 0
"4556" "CytB" "Thunnus_obesus" 0
"4563" "CytB" "Thunnus_thynnus" 0
"4568" "CytB" "Thunnus_tonggol" 0
"4574" "CytB" "Thylacinus_cynocephalus" 0.0287456240802567
"4581" "CytB" "Thylamys_elegans" 0.0183348722371404
"4582" "CytB" "Thylamys_pallidior" 0.0343748083749546
"4584" "CytB" "Thylamys_pusillus" 0.0306775101088825
"4586" "CytB" "Thylamys_sponsorius" 0.0296436514081425
"4588" "CytB" "Thylamys_venustus" 0.036010361925321
"4591" "CytB" "Thymallus_arcticus" 0.0253426941097995
"4597" "CytB" "Thymallus_grubii" 0.00717904020107332
"4603" "CytB" "Tinca_tinca" 0.0116491125902607
"4606" "CytB" "Tonatia_saurophila" 0.037337113276545
"4607" "CytB" "Tor_khudree" 0.0480498775095775
"4610" "CytB" "Tor_putitora" 0.0948089382143397
"4612" "CytB" "Tor_sinensis" 0.0628589775239368
"4613" "CytB" "Tor_tor" 0.031028326783641
"4616" "CytB" "Toxicocalamus_loriae" 0.0555119962200569
"4617" "CytB" "Trachemys_callirostris" 0.0741520643751368
"4618" "CytB" "Trachemys_scripta" 0.0893104605565705
"4621" "CytB" "Trachidermus_fasciatus" 0.0157305225463838
"4622" "CytB" "Trachinotus_ovatus" 0.0217671696741045
"4623" "CytB" "Trachurus_declivis" 0
"4624" "CytB" "Trachurus_mediterraneus" 0.0180592569963441
"4625" "CytB" "Trachurus_novaezelandiae" 0.0360541965146014
"4626" "CytB" "Trachurus_trachurus" 0.019332310138738
"4630" "CytB" "Trachypithecus_phayrei" 0.0709189710260698
"4633" "CytB" "Tragelaphus_imberbis" 0.0389178979871366
"4634" "CytB" "Tragelaphus_oryx" 0.060816847993914
"4636" "CytB" "Tragelaphus_scriptus" 0.041995992907686
"4637" "CytB" "Tragopan_temminckii" 0.0375952980348299
"4639" "CytB" "Tragulus_javanicus" 0.0517073725533715
"4645" "CytB" "Tribolodon_brandtii" 0.0233337862125968
"4646" "CytB" "Tribolodon_hakonensis" 0.0277999487973118
"4647" "CytB" "Trichiurus_japonicus" 0
"4648" "CytB" "Trichiurus_lepturus_nanhaiensis" 0
"4649" "CytB" "Trichomycterus_areolatus" 0.0780914217523261
"4651" "CytB" "Trimeresurus_albolabris" 0.519853057904895
"4653" "CytB" "Trimeresurus_gumprechti" 0.0556764107289013
"4654" "CytB" "Trimeresurus_popeiorum" 0.0658526466256551
"4655" "CytB" "Trinomys_dimidiatus" 0.0541026667286443
"4656" "CytB" "Triplophysa_bleekeri" 0.0120344721739781
"4657" "CytB" "Triplophysa_stenura" 0.129057792620234
"4663" "CytB" "Trisopterus_luscus" 0.0223965797636304
"4664" "CytB" "Trisopterus_minutus" 0.0414954079000566
"4679" "CytB" "Tupaia_belangeri" 0.0292352569027731
"4680" "CytB" "Tupaia_glis" 0.0626060372621559
"4683" "CytB" "Turdus_migratorius" 0.0247374826180069
"4686" "CytB" "Turdus_rufopalliatus" 0.0632217727241269
"4693" "CytB" "Tursiops_aduncus" 0.052129616922115
"4711" "CytB" "Tursiops_truncatus" 0.0361820507353435
"4730" "CytB" "UNVERIFIED:_Eumops" 0.0256986682029214
"4733" "CytB" "UNVERIFIED:_Lepilemur" 0.0887224143799995
"4735" "CytB" "UNVERIFIED:_Molossus" 0.0387896179093176
"4737" "CytB" "Uragus_sibiricus" 0.0240940572954502
"4739" "CytB" "Urocitellus_parryii" 0.0187252656649278
"4745" "CytB" "Urocyon_cinereoargenteus" 0.0254269209476534
"4752" "CytB" "Uropsilus_soricipes" 0.0169171836635762
"4757" "CytB" "Urotrichus_talpoides" 0.0110772588277523
"4761" "CytB" "Ursus_americanus" 0.0606639648756112
"4771" "CytB" "Ursus_arctos" 0.0569449670293168
"4782" "CytB" "Ursus_maritimus" 0.194591521047686
"4792" "CytB" "Ursus_spelaeus" 0.067431924133931
"4799" "CytB" "Ursus_thibetanus_ussuricus" 0.0613634093116531
"4804" "CytB" "Ursus_thibetanus" 0.0541131508579737
"4812" "CytB" "Uta_stansburiana" 0.0139990222296569
"4814" "CytB" "Vanmanenia_pingchowensis" 0.0271810355720099
"4830" "CytB" "Varecia_variegata" 0.0692834982765716
"4837" "CytB" "Vespertilio_murinus" 0.0418580435374587
"4839" "CytB" "Vespertilio_sinensis" 0.0402306875287789
"4840" "CytB" "Vicugna_vicugna" 0.0510655130813328
"4841" "CytB" "Vipera_berus" 0.121721096263243
"4842" "CytB" "Vipera_lotievi" 0
"4844" "CytB" "Vipera_ursinii" 0.0594038455243316
"4848" "CytB" "Vireo_cassinii" 0.0400097900751467
"4852" "CytB" "Vireo_solitarius" 0.0413492949444904
"4858" "CytB" "Viverricula_indica" 0.0317609018786253
"4869" "CytB" "Vulpes_lagopus" 0.0289908901050174
"4881" "CytB" "Vulpes_vulpes" 0.0286878921756006
"4889" "CytB" "Wiedomys_cerradensis" 0.0313559354617752
"4892" "CytB" "Xantusia_arizonae" 0.0578532095882094
"4893" "CytB" "Xantusia_riversiana" 0.0797877365788982
"4894" "CytB" "Xantusia_vigilis" 0.0409739877992984
"4895" "CytB" "Xantusia_wigginsi" 0.0620761230059086
"4896" "CytB" "Xenocypris_argentea" 0.019337149015874
"4899" "CytB" "Xenopeltis_unicolor" 0.0494984633309551
"4900" "CytB" "Xenophallus_umbratilis" 0.0546891533581308
"4901" "CytB" "Xenophysogobio_nudicorpa" 0.00692966254336756
"4906" "CytB" "Xenotoca_eiseni" 0.0363888736533945
"4911" "CytB" "Xiphias_gladius" 0.0250983871089299
"4913" "CytB" "Xiphophorus_hellerii" 0.0486593231831822
"4915" "CytB" "Xyrauchen_texanus" 0.0110784963281019
"4917" "CytB" "Zacco_platypus" 0.0127377913693824
"4918" "CytB" "Zamenis_longissimus" 0.0691435565040628
"4922" "CytB" "Zapus_hudsonius" 0.0835996704453255
"4923" "CytB" "Zapus_princeps" 0.0422477958657377
"4924" "CytB" "Zapus_trinotatus" 0.0301547582113098
"4928" "CytB" "Zeus_faber" 0.0332161704790766
"4934" "CytB" "Ziphius_cavirostris" 0.0349275317746948
"4940" "CytB" "Zonosaurus_madagascariensis" 0.0183354867595043
"4941" "CytB" "Zoothera_dauma" 0.0461310656723135
"4942" "CytB" "Zootoca_vivipara" 0.0974527249153227
"4944" "CytB" "Zosterops_abyssinicus" 0.300850690520842
"4946" "CytB" "Zosterops_erythropleurus" 0.0286861643419836
"4948" "CytB" "Zosterops_japonicus" 0.0585245004869606
"4958" "CytB" "Zosterops_palpebrosus" 0.0308173431204535
"4961" "CytB" "Zosterops_senegalensis" 0.120050403285265
